ID,Dip,ANNO_DIPLOMA,VOTO_DIPLOMA,TIPO_MATURITA,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,Tesi,Totcfu,Media,Test,Mat,Log,Sci,Com
261,DIIN,2018,97,Scientifica,Attivo,Immatricolazione,,50,27,16,8,8,3,3,2
262,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,29,7,32,8,15,4,8,6
263,DIIN,2018,73,Scientifica,Cessato,Rinuncia,,,,19,2,4,4,5,6
264,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,50,22,1,22,5,6,4,5,8
265,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,41,23,24,11,5,3,5
266,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,50,27,9,23,8,10,6,3,4
267,DIIN,2017,72,Tecnico,Attivo,Immatricolazione,,8,25,22,5,8,6,2,8
268,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,50,29,9,33,5,16,6,4,6
269,DIIN,2018,89,Scientifica,Attivo,Immatricolazione,,44,24,8,24,2,9,5,5,6
270,DIIN,2018,75,Scientifica,Attivo,Immatricolazione,,50,27,29,8,12,8,6,5
271,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,28,7,26,8,12,7,2,6
272,DIIN,2018,100,Tecnico,Attivo,Immatricolazione,,50,24,7,20,8,10,8,2,0
273,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,29,1,19,8,7,3,4,6
274,DIIN,2018,85,Tecnico,Attivo,Immatricolazione,,14,20,19,5,6,8,3,3
275,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,50,29,7,19,5,14,3,1,2
276,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,15,29,26,2,14,4,6,2
277,DIIN,2018,91,Scientifica,Attivo,Immatricolazione,,50,27,4,24,2,14,4,1,6
278,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,50,27,1,19,5,7,1,2,10
279,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,50,25,9,23,5,12,4,2,6
280,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,50,27,30,11,8,3,8
281,DIIN,2017,100,Tecnico,Attivo,Immatricolazione,,50,26,1,9,5,3,1,2,4
282,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,44,25,8,21,8,4,4,6
283,DIIN,2018,66,Scientifica,Attivo,Immatricolazione,,17,27,5,23,2,8,7,3,5
284,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,50,28,6,25,8,8,5,4,9
285,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,27,9,26,10,7,4,5
286,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,44,26,24,2,10,5,4,6
287,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,32,26,8,21,8,11,6,1,4
288,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,50,27,9,26,2,16,4,2,4
289,DIIN,2018,90,Scientifica,Attivo,Immatricolazione,,29,22,8,27,12,4,6,5
290,DIIN,2018,75,Scientifica,Attivo,Immatricolazione,,8,22,25,8,8,8,2,8
291,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,32,21,8,23,8,7,5,3,9
292,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,50,27,7,22,8,12,7,0,4
293,DIIN,2018,84,Scientifica,Attivo,Immatricolazione,,29,27,2,26,2,8,7,4,8
294,DIIN,2018,82,Scientifica,Attivo,Immatricolazione,,32,24,23,8,6,2,6
295,DIIN,2018,94,Scientifica,Attivo,Immatricolazione,,50,25,9,20,8,7,4,2,8
296,DIIN,2017,90,Tecnico,Attivo,Immatricolazione,,38,23,6,14,8,8,1,3,3
297,DIIN,2018,90,Tecnico,Attivo,Immatricolazione,,50,26,7,28,5,14,6,1,8
298,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,30,3,23,5,12,6,3,3
299,DIIN,2018,82,Tecnico,Attivo,Immatricolazione,,20,23,7,24,8,13,5,4,2
300,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,29,25,2,34,2,14,7,5,8
301,DIIN,2018,85,Scientifica,Attivo,Immatricolazione,,44,24,2,19,8,2,2,8
302,DIIN,2018,90,Scientifica,Attivo,Immatricolazione,,50,23,6,33,2,15,9,5,4
303,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,26,6,29,8,6,5,10
304,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,29,25,2,40,2,15,8,8,10
305,DIIN,2018,70,Scientifica,Cessato,Rinuncia,,8,26,14,5,4,1,4
306,DIIN,2018,95,Scientifica,Attivo,Immatricolazione,,50,24,19,8,8,8,2,2
307,DIIN,2018,95,Scientifica,Attivo,Immatricolazione,,50,27,1,24,5,10,6,3,6
308,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,30,30,5,12,7,3,8
309,DIIN,2016,93,Tecnico,Attivo,Immatricolazione,,50,26,4,21,5,10,1,6,4
310,DIIN,2018,95,Tecnico,Attivo,Immatricolazione,,8,29,17,8,5,5,1,6
311,DIIN,2018,78,Scientifica,Attivo,Immatricolazione,,50,26,4,25,2,6,8,6,6
312,DIIN,2018,87,Geometra,Attivo,Immatricolazione,,50,22,9,17,5,6,2,2,8
313,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,20,22,7,21,8,10,6,2,4
314,DIIN,2018,85,Scientifica,Attivo,Immatricolazione,,50,26,6,19,2,7,2,5,4
315,DIIN,2018,92,Scientifica,Attivo,Immatricolazione,,50,25,9,23,5,12,6,2,3
316,DIIN,2018,88,Scientifica,Attivo,Immatricolazione,,50,25,3,21,2,8,5,5,4
317,DIIN,2018,84,Classica,Attivo,Immatricolazione,,38,25,2,21,5,5,2,9
318,DIIN,2017,67,Scientifica,Attivo,Immatricolazione,,44,23,5,16,5,8,4,4,1
319,DIIN,2018,84,Scientifica,Attivo,Immatricolazione,,50,26,1,21,2,9,2,4,7
320,DIIN,2018,83,Scientifica,Attivo,Immatricolazione,,23,21,3,16,2,5,4,2,6
321,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,50,25,4,17,8,4,1,4
322,DIIN,2017,78,Scientifica,Cessato,Rinuncia,,26,23,7,22,2,6,4,3,9
323,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,29,9,42,2,20,9,6,8
324,DIIN,2018,65,Scientifica,Attivo,Immatricolazione,,23,24,24,2,9,6,3,6
325,DIIN,2015,98,Tecnico,Attivo,Immatricolazione,,8,27,15,2,11,2,0,2
326,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,50,28,7,24,8,7,6,3,9
327,DIIN,2018,100,Tecnico,Attivo,Immatricolazione,,38,22,6,26,5,9,6,6,6
328,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,28,1,29,2,12,7,3,7
329,DIIN,2016,100,Tecnico,Attivo,Immatricolazione,,50,27,3,27,11,9,5,2
330,DIIN,2018,82,Scientifica,Attivo,Immatricolazione,,35,24,2,25,8,10,4,4,7
331,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,50,25,7,20,8,10,4,4,2
332,DIIN,2018,95,Classica,Attivo,Immatricolazione,,29,26,5,24,5,10,7,2,5
333,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,38,24,8,28,2,10,7,4,6
334,DIIN,2018,74,Scientifica,Attivo,Immatricolazione,,50,25,4,23,7,2,8,6
335,DIIN,2018,80,Classica,Attivo,Immatricolazione,,38,21,2,22,9,4,1,8
336,DIIN,2018,81,Scientifica,Attivo,Immatricolazione,,20,21,7,11,5,5,2,1,3
337,DIIN,2018,68,Tecnico,Attivo,Immatricolazione,,17,24,20,5,4,4,4,8
338,DIIN,2017,81,Tecnico,Attivo,Immatricolazione,,8,24,7,2,-2,2,1,5
339,DIIN,2018,98,Tecnico,Attivo,Immatricolazione,,50,23,14,5,4,3,2,5
340,DIIN,2018,83,Scientifica,Attivo,Immatricolazione,,8,24,20,10,4,2,4
341,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,26,26,5,23,8,6,4,5,9
342,DIIN,2018,94,Scientifica,Attivo,Immatricolazione,,50,25,3,20,2,6,4,6,4
343,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,50,24,3,26,5,11,4,4,8
344,DIIN,2018,100,Classica,Attivo,Immatricolazione,,26,26,3,18,5,7,3,0,8
345,DIIN,2018,90,Scientifica,Attivo,Immatricolazione,,50,26,4,21,9,5,4,2
346,DIIN,2018,80,Classica,Attivo,Immatricolazione,,35,23,6,14,2,5,2,1,6
347,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,29,1,32,12,7,4,9
348,DIIN,2018,77,Scientifica,Attivo,Immatricolazione,,8,20,17,5,6,4,1,6
349,DIIN,2018,97,Tecnico,Attivo,Immatricolazione,,50,26,3,15,2,10,3,2,0
350,DIIN,2015,64,Tecnico,Attivo,Immatricolazione,,,,20,3,4,5,8
351,DIIN,2017,89,Tecnico,Attivo,Immatricolazione,,38,24,7,5,2,2,2,0
352,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,50,27,3,20,2,9,4,5,2
353,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,25,3,26,2,8,6,4,8
354,DIIN,2018,88,Scientifica,Attivo,Immatricolazione,,32,21,5,19,2,8,4,3,5
355,DIIN,2018,64,Scientifica,Attivo,Immatricolazione,,8,21,18,8,7,5,2,5
356,DIIN,2018,93,Scientifica,Attivo,Immatricolazione,,50,25,3,16,4,4,3,6
357,DIIN,2017,97,Scientifica,Attivo,Immatricolazione,,50,27,26,16,2,5,3
358,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,50,28,1,28,5,14,9,1,5
359,DIIN,2018,88,Scientifica,Attivo,Immatricolazione,,20,22,7,17,5,5,2,6
360,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,24,1,20,8,8,7,4,2
361,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,8,28,25,5,9,2,8,8
362,DIIN,2018,80,Scientifica,Cessato,Errata Immatricolazione,,,,25,5,9,2,8,8
363,DIIN,2016,80,Scientifica,Attivo,PASSAGGIO,,9,22,30,5,16,5,7,2
364,DIIN,2018,84,Tecnico,Attivo,Immatricolazione,,9,19,14,8,2,2,4,7
365,DIIN,2018,88,Scientifica,Cessato,Rinuncia,,8,29,19,8,8,2,1,8
366,DIIN,2018,95,Scientifica,Attivo,Immatricolazione,,50,28,30,5,13,5,8,5
367,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,15,28,5,28,5,12,4,3,10
368,DIIN,2018,100,Scientifica,Cessato,Rinuncia,,,,28,8,15,6,5,3
369,DIIN,2018,86,Linguistico,Cessato,Rinuncia,,,,24,5,8,4,4,9
370,DIIN,2018,75,Scientifica,Attivo,Immatricolazione,,29,23,2,15,8,5,4,-1,7
371,DIIN,2018,78,Scientifica,Attivo,Immatricolazione,,14,25,5,14,8,8,3,2,2
372,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,25,4,24,8,10,6,4,5
373,DIIN,2018,96,Classica,Attivo,Immatricolazione,,29,23,5,19,2,6,5,4,5
374,DIIN,2018,78,Scientifica,Cessato,Rinuncia,,,,21,2,10,4,1,6
375,DIIN,2018,78,Scientifica,Attivo,Immatricolazione,,,,22,5,9,5,6,3
376,DIIN,2018,98,Socio-Psico-Pedagogico,Attivo,Immatricolazione,,38,24,20,8,7,5,3,6
377,DIIN,2018,61,Classica,Cessato,Errata Immatricolazione,,,,23,9,4,3,6
378,DIIN,2018,72,Scientifica,Attivo,Immatricolazione,,17,28,18,8,8,4,2,5
379,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,51,27,26,10,4,7,5
380,DIIN,2018,83,Classica,Attivo,Immatricolazione,,26,21,3,19,8,8,4,0,8
381,DIIN,2016,94,Tecnico,Attivo,Immatricolazione,,,,7,4,3,0,0
382,DIIN,2018,90,Scientifica,Attivo,Immatricolazione,,51,23,9,24,10,4,3,6
383,DIIN,2018,90,Scientifica,Attivo,Immatricolazione,,38,23,6,14,5,5,4,2,4
384,DIIN,2018,100,Tecnico,Attivo,Immatricolazione,,45,26,7,25,8,12,6,4,4
385,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,45,28,5,35,5,16,5,6,9
386,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,45,25,24,5,12,4,1,7
387,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,51,30,1,44,5,19,9,8,9
388,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,24,22,22,10,4,2,6
389,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,18,25,22,2,7,3,4,9
390,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,39,24,4,23,2,12,4,2,4
391,DIIN,2018,89,Scientifica,Attivo,Immatricolazione,,45,24,8,28,8,13,6,3,6
392,DIIN,2018,81,Tecnico,Cessato,Rinuncia,,,,17,8,3,6,3,5
393,DIIN,2018,93,Scientifica,Attivo,Immatricolazione,,45,27,29,2,12,6,7,4
394,DIIN,2018,77,Scientifica,Attivo,Immatricolazione,,39,23,2,22,11,8,1,2
395,DIIN,2018,90,Scientifica,Attivo,Immatricolazione,,51,27,1,25,8,14,4,3,4
396,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,36,26,4,22,11,3,3,5
397,DIIN,2018,77,Scientifica,Attivo,Immatricolazione,,45,27,5,21,5,7,5,4,6
398,DIIN,2018,73,Scientifica,Attivo,Immatricolazione,,15,22,22,2,12,6,2,3
399,DIIN,2018,97,Scientifica,Attivo,Immatricolazione,,51,27,1,34,2,15,8,4,8
400,DIIN,2018,81,Scientifica,Attivo,Immatricolazione,,39,22,6,26,12,8,4,3
401,DIIN,2018,68,Scientifica,Cessato,Rinuncia,,,,24,2,8,3,4,9
402,DIIN,2014,78,Scientifica,Attivo,PASSAGGIO,,,,21,5,6,4,6
403,DIIN,2018,72,Scientifica,Attivo,Immatricolazione,,45,27,8,25,13,6,3,2
404,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,51,27,3,25,7,10,5,3
405,DIIN,2018,88,Scientifica,Attivo,Immatricolazione,,30,24,5,24,8,6,5,4,10
406,DIIN,2018,91,Scientifica,Attivo,Immatricolazione,,39,20,8,31,2,10,8,4,10
407,DIIN,2018,92,Scientifica,Attivo,Immatricolazione,,51,26,6,43,2,17,9,9,9
408,DIIN,2018,90,Scientifica,Attivo,Immatricolazione,,18,19,5,19,6,5,2,6
409,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,51,22,4,25,5,10,5,5,6
410,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,45,25,21,5,10,5,2,4
411,DIIN,2017,78,Tecnico,Attivo,Immatricolazione,,9,18,14,2,1,5,2,6
412,DIIN,2018,94,Classica,Cessato,Rinuncia,,9,24,26,5,9,6,5,7
413,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,39,24,8,19,5,10,4,0,6
414,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,39,24,14,2,3,4,1,7
415,DIIN,2018,94,Scientifica,Attivo,Immatricolazione,,45,28,2,32,2,18,8,2,5
416,DIIN,2017,79,Scientifica,Attivo,Immatricolazione,,32,23,26,2,10,8,4,4
417,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,39,25,20,5,10,4,1,6
418,DIIN,2018,95,Tecnico,Attivo,Immatricolazione,,45,20,8,11,2,6,1,2,2
419,DIIN,2018,100,Tecnico,Attivo,Immatricolazione,,33,26,22,8,9,5,3,6
420,DIIN,2018,91,Scientifica,Attivo,Immatricolazione,,45,28,3,33,2,17,5,5,6
421,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,51,28,9,39,2,18,8,6,8
422,DIIN,2018,85,Scientifica,Attivo,Immatricolazione,,45,24,3,25,2,14,4,3,4
423,DIIN,2018,100,Classica,Attivo,Immatricolazione,,21,22,7,14,2,3,6,0,5
424,DIIN,2018,60,Scientifica,Attivo,Immatricolazione,,9,19,18,5,6,3,2,8
425,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,30,25,28,5,9,8,3,9
426,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,50,25,7,23,8,8,2,5
427,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,50,27,28,2,9,7,4,8
428,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,22,9,24,2,3,7,5,9
429,DIIN,2018,88,Scientifica,Attivo,Immatricolazione,,44,21,5,22,10,6,3,4
430,DIIN,2018,73,Scientifica,Cessato,Rinuncia,,,,23,8,6,4,6,8
431,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,,,4,2,3,0,-1,2
432,DIIN,2017,68,Scientifica,Attivo,Immatricolazione,,27,23,5,6,2,0,1,2,2
433,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,23,23,3,20,7,4,3,6
434,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,8,25,17,8,7,3,3,4
435,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,29,23,8,14,2,6,5,1,3
436,DIIN,2018,97,Scientifica,Attivo,Immatricolazione,,50,28,4,28,5,13,6,4,6
437,DIIN,2018,84,Scientifica,Cessato,Rinuncia,,50,26,4,19,8,6,3,4,7
438,DIIN,2018,85,Scientifica,Cessato,Rinuncia,,8,26,25,8,4,4,9
439,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,50,28,9,25,8,10,6,2,8
440,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,38,21,8,20,5,6,4,6,4
441,DIIN,2017,80,Scientifica,Cessato,Rinuncia,,,,8,2,3,2,3,1
442,DIIN,2018,80,Scientifica,Cessato,Rinuncia,,8,28,30,11,7,5,8
443,DIIN,2018,70,Tecnico,Attivo,Immatricolazione,,,,16,6,5,2,2
444,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,26,18,2,5,3,4,6
445,DIIN,2018,95,Scientifica,Attivo,Immatricolazione,,50,25,14,8,8,1,0,6
446,DIIN,2014,60,Classica,Attivo,Immatricolazione,,,,17,8,6,3,2,8
447,DIIN,2018,98,Classica,Attivo,Immatricolazione,,14,23,5,19,4,6,1,9
448,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,14,22,19,5,9,3,3,4
449,DIIN,2017,81,Ragioneria,Attivo,Immatricolazione,,38,22,6,7,5,0,0,2
450,DIIN,2018,90,Tecnico,Attivo,Immatricolazione,,,,21,8,6,6,3,6
451,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,25,30,5,11,8,7,5
452,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,29,24,2,15,5,7,2,2,4
453,DIIN,2018,60,Scientifica,Attivo,Immatricolazione,,17,21,20,8,8,6,0,6
454,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,44,25,24,12,4,0,7
455,DIIN,2017,71,Scientifica,Attivo,Immatricolazione,,9,24,7,4,0,3,0
456,DIIN,2018,85,Scientifica,Attivo,Immatricolazione,,17,21,5,17,8,6,3,2,7
457,DIIN,2017,100,Tecnico,Attivo,Immatricolazione,,35,27,4,19,7,4,5,3
458,DIIN,2018,97,Scientifica,Attivo,Immatricolazione,,50,25,9,22,10,5,3,4
459,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,24,9,27,5,12,4,4,7
460,DIIN,2018,81,Scientifica,Attivo,Immatricolazione,,44,25,2,22,8,10,5,2,7
461,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,25,1,27,8,12,5,4,6
462,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,44,24,7,24,8,10,5,2,8
463,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,27,4,40,18,9,4,10
464,DIIN,2018,96,Tecnico,Attivo,Immatricolazione,,17,23,5,23,10,5,2,6
465,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,25,3,20,11,2,4,2
466,DIIN,2018,86,Scientifica,Attivo,Immatricolazione,,44,24,3,27,11,5,4,8
467,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,27,9,21,8,7,6,2,7
468,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,29,6,26,8,9,8,3,8
469,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,27,1,24,9,3,5,7
470,DIIN,2017,92,Scientifica,Attivo,Immatricolazione,,35,23,6,9,5,4,0,1,4
471,DIIN,2017,89,Socio-Psico-Pedagogico,Attivo,Immatricolazione,,38,24,8,12,8,4,2,3,3
472,DIIN,2018,97,Scientifica,Attivo,Immatricolazione,,17,21,5,16,5,8,4,1,4
473,DIIN,2017,95,Linguistico,Attivo,Immatricolazione,,44,23,7,7,5,4,0,2,2
474,DIIN,2018,75,Scientifica,Attivo,Immatricolazione,,44,24,23,8,4,3,8
475,DIIN,2018,60,Scientifica,Attivo,Immatricolazione,,36,24,6,14,8,7,2,2,4
476,DIIN,2018,84,Scientifica,Attivo,Immatricolazione,,50,25,7,15,8,6,4,3,3
477,DIIN,2018,97,Classica,Attivo,Immatricolazione,,50,25,6,17,5,4,2,6
478,DIIN,2018,78,Scientifica,Attivo,Immatricolazione,,50,25,4,15,8,4,5,2,4
479,DIIN,2018,80,Scientifica,Attivo,Immatricolazione,,50,24,16,5,4,3,3,6
480,DIIN,2018,87,Scientifica,Attivo,Immatricolazione,,50,23,4,24,2,14,4,2,4
481,DIIN,2018,84,Scientifica,Attivo,Immatricolazione,,44,25,21,8,11,2,5,4
482,DIIN,2018,96,Scientifica,Attivo,Immatricolazione,,29,26,2,17,2,6,8,0,4
483,DIIN,2018,91,Scientifica,Attivo,Immatricolazione,,38,28,2,20,2,10,6,2,3
484,DIIN,2018,76,Scientifica,Attivo,Immatricolazione,,50,25,7,18,5,7,7,1,3
485,DIIN,2018,81,Scientifica,Attivo,Immatricolazione,,50,25,6,33,5,12,9,6,8
486,DIIN,2018,78,Scientifica,Attivo,Immatricolazione,,50,27,1,17,2,9,1,3,4
487,DIIN,2018,87,Scientifica,Attivo,Immatricolazione,,29,24,5,21,2,7,6,3,5
488,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,24,1,26,2,7,8,3,9
489,DIIN,2018,90,Classica,Attivo,Immatricolazione,,14,23,15,2,7,4,4,0
490,DIIN,2018,87,Scientifica,Attivo,Immatricolazione,,35,22,6,20,2,8,5,2,6
491,DIIN,2018,91,Scientifica,Attivo,Immatricolazione,,38,24,21,8,10,6,2,4
492,DIIN,2018,100,Classica,Attivo,Immatricolazione,,44,25,2,20,8,7,5,0,9
493,DIIN,2018,84,Scientifica,Attivo,Immatricolazione,,50,26,14,7,1,0,6
494,DIIN,2018,97,Scientifica,Attivo,Immatricolazione,,35,22,2,20,6,4,2,8
495,DIIN,2018,94,Scientifica,Attivo,Immatricolazione,,44,27,3,20,8,5,3,5
496,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,28,7,21,6,5,4,5
497,DIIN,2017,81,Tecnico,Attivo,PASSAGGIO,,9,20,20,5,7,7,2,4
498,DIIN,2018,69,Scientifica,Attivo,Immatricolazione,,21,20,7,16,8,6,5,0,6
499,DIIN,2018,88,Scientifica,Attivo,Immatricolazione,,20,23,19,5,10,4,1,4
500,DIIN,2017,86,Geometra,Attivo,Immatricolazione,,,,9,5,5,2,1,2
501,DIIN,2018,70,Scientifica,Cessato,Rinuncia,,,,24,12,3,4,4
502,DIIN,2018,81,Scientifica,Attivo,Immatricolazione,,,,19,8,6,6,2,7
503,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,42,25,2,25,12,1,5,7
504,DIIN,2018,100,Linguistico,Attivo,Immatricolazione,,17,24,5,17,8,4,4,2,8
505,DIIN,2018,73,Tecnico,Cessato,Rinuncia,,12,20,,,,,
506,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,21,26,5,,,,,
507,DIIN,2018,100,Linguistico,Cessato,Rinuncia,,15,23,,,,,
508,DIIN,2018,86,Scientifica,Cessato,Rinuncia,,27,24,,,,,
509,DIIN,2018,83,Scientifica,Attivo,Immatricolazione,,50,23,3,,,,,
510,DIIN,2018,87,Scientifica,Attivo,Immatricolazione,,50,24,6,,,,,
511,DIIN,2015,87,Tecnico,Cessato,Rinuncia,,12,20,5,,,,,
512,DIIN,2016,75,Scientifica,Attivo,Trasf. in ingresso,,32,26,5,,,,,
513,DIIN,2018,98,Tecnico,Attivo,Immatricolazione,,35,23,4,,,,,
514,DIIN,2018,94,Scientifica,Cessato,Rinuncia,,9,28,,,,,
515,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,50,24,4,,,,,
516,DIIN,2016,97,Tecnico,Attivo,PASSAGGIO,,29,21,2,,,,,
517,DIIN,2012,77,Tecnico,Attivo,PASSAGGIO,,9,25,,,,,
518,DIIN,2018,100,Scientifica,Cessato,Errata Immatricolazione,,,,,,,,
519,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,51,27,9,,,,,
520,DIIN,2018,89,Scientifica,Attivo,Immatricolazione,,45,23,3,,,,,
521,DIIN,2018,98,Scientifica,Attivo,Immatricolazione,,44,25,5,,,,,
522,DIIN,2018,93,Scientifica,Attivo,Immatricolazione,,20,28,7,,,,,
523,DIIN,2018,100,Scientifica,Attivo,Immatricolazione,,38,27,8,,,,,
524,DIIN,2015,76,Scientifica,Attivo,Trasf. in ingresso,,26,23,2,,,,,
525,DIIN,2018,86,Scientifica,Cessato,Rinuncia,,23,25,3,,,,,
526,DIIN,2018,94,Scientifica,Attivo,Immatricolazione,,50,28,1,,,,,
